4432,"Deerfield Beach",26.3184123,-80.0997657
5393,"Hillsboro Beach",26.2939687,-80.0789318
5391,"Hillsboro Inlet",26.2595292,-80.0824766
5372,"2nd Street",41.6823902,-91.5971285
5371,"Commercial Pier",51.7033561,-8.5198219
5370,Spoils,43.13259,-78.138513
5369,"John Lloyd State Park",26.0679343,-80.1125855
5367,"Dania Pier",56.1611714,10.2179853
5368,"Franklin Street",43.7794686,-73.0576705
5365,"30th Street",36.8578291,-75.9809131
5387,"21st Street",45.5099112,-91.8169822
5386,"5th Street",45.4927084,-92.0550546
5366,"South Beach",27.5897323,-80.3331127
5390,"85th Street",27.7487325,-80.4884846
91036,"Honeymoon Island",47.937961,-91.9793109
5436,880,23.5661218,119.5861581
5437,"Pier 60",27.9772289,-82.8281586
5438,"Sand Key",28.7838711,-82.7467693
5439,Belleair,27.9358543,-82.8062139
5440,"Indian Rocks Beach",27.8960019,-82.846561
5443,"Middle Jetty",56.0221016,-3.4470494
5444,"Sunset Beach",33.880728,-78.512231
5446,"Holmes Beach Pier",27.5329704,-82.7320128
5449,"Whitney Beach",27.429763,-82.6803773
5451,Coolidge,32.977839,-111.517624
5450,"Lido Beach",40.5889926,-73.6254072
5452,"Siesta Key",27.2669722,-82.546344
5453,"Stickney Point",27.2508826,-82.5373199
5454,Turtles,-24.868906,152.337189
5455,"Venice Jetties (North)",27.112771,-82.467756
5456,"Venice Jetties (South)",27.112771,-82.467756
5457,"Venice Pier",51.52121,-0.183537
5460,Englewood,39.6477653,-104.9877597
5461,"Knight's Point",45.1670194,-67.2363801
5459,"Gasparilla Point",27.3200931,-80.3364129
5462,"Boca Grande",26.7489586,-82.262039
5463,"Redfish Pass",26.5534104,-82.1984281
5464,"Tween Waters",28.6555755,-81.7841056
5465,"Blind Pass",27.2170138,-82.5153704
5466,"The Wall",44.5866666,-109.6161111
5467,"Doctor's Pass",26.173979,-81.8136995
5469,"Naples Pier",26.131581,-81.8074427
5435,Bungalows,32.5160654,-117.0011517
5434,"First Parking Lot",41.5010583,-73.9766839
5433,"Sandy Key",25.0365173,-81.0136853
5432,"Johnson's Beach",30.3024231,-87.4127546
5431,"Pickens Point",35.0467579,-90.7187208
5429,Slabs,50.9735741,-1.5875799
5428,"Pensacola Pier",30.3710332,-87.1745664
5426,"Navarre Pier",30.0160706,-90.1353596
5425,"Navarre Beach",30.3819528,-86.8623721
5424,"Blue Horizon Motel",36.1625751,120.417668
5423,"Dead Man's",45.6428139,-70.3379948
5422,"Okaloosa Pier",30.3953401,-86.5929142
5421,"NCO Club",42.883364,-85.692817
5417,"Jetty East",30.38289,-86.5013695
5419,"Two By Fours",48.9187924,-0.2136049
5420,"The Pumphouse",35.8079197,-118.6213262
5616,"El Governor",13.6502979,16.4967763
5415,"Whale's Tail",37.7665956,-122.288025
5414,"The Back Porch",34.8610587,-77.1897709
5618,"Toilet Bowls",21.2699456,-157.6905197
5413,Seascape,33.520038,-117.6866287
5412,"Pompano Joe's",26.2599637,-80.2638146
5411,"Blue Mountain Beach",30.3366159,-86.1974821
5410,"Grayton Beach",30.329817,-86.1650389
5405,"Panama City Pier",30.2216305,-85.8729176
5407,"Wood pier",50.7575897,-1.2618359
4434,"Panama City Beach",30.1765914,-85.8054879
5406,Spinnaker,39.1998472,-94.6656291
5404,"St. Andrew's Park",46.8290376,-121.8645943
5402,"Shell Island",52.8191037,-4.142704
5401,D.J.'s,-25.2529539,-64.7162415
5400,"Mexico Beach",29.9479833,-85.4179766
5617,"Cape San Blas",29.6635469,-85.3554745
5619,"St. George Island",56.5888398,-169.6145849
5620,"Dog Island",29.80344,-84.6034271
5753,"St. Joe's Island",44.5740108,-63.5580426
5755,"Horace Caldwell Pier",27.8278753,-97.0530161
5754,"Fish Pass",52.0334638,-1.8320044
5757,"Bob Hall Pier",27.5822822,-97.2194614
5773,"Port Mansfield",26.5547882,-97.4249807
68425,"South Padre Island",26.1118401,-97.1681257
5771,"Boca Chica",18.4529352,-69.6065612
10831,"Mana Point",22.0308333,-159.7905556
10830,Polihale,21.2722885,-157.7014681
5522,"Hanalei Bay",22.2090776,-159.5067583
5524,"Anahola Bay",22.1508056,-159.3011632
5527,Pakala,13.4505232,79.1164797
5526,"Poipu Outer Reef",21.8870198,-159.4566317
13826,"Kamalino, Niihau",21.8375,-160.2336111
10832,"Turtle Bay West",40.7540369,-73.9668408
59599,"Turtle Bay East",40.7540369,-73.9668408
4746,Sunset,46.5142503,-86.0847446
4748,"Rocky Point",31.3268218,-113.5311843
4749,"Gas Chambers",40.4882368,-85.608546
4750,Pipeline,33.1106907,-104.1354607
4751,Backdoor,40.5959701,-111.5969586
4752,Off-The-Wall,33.527079,-86.732841
4753,Rockpile,44.5610928,-105.5252806
4754,"Log Cabins",39.4937449,-82.466799
4755,"Waimea Bay",21.6415052,-158.0671269
4756,Chun's,39.944459,116.384751
4757,Jocko's,46.787913,-64.0867627
4758,Hultin's,57.3543207,12.4768375
4759,Laniakea,19.6388889,-155.9955556
10834,Haleiwa,21.5927614,-158.1034112
49940,"Pua'ena Point",21.2813819,-157.8279859
10835,Mokuleia,21.576681,-158.2065642
5539,"Kaena Point",19.8683333,-155.0958333
10844,"Yokohama Bay",21.5577778,-158.2525
10845,Makaha,21.470556,-158.214167
5529,"Black Point",24.081843,-76.396467
4760,"Diamond Head",21.2598432,-157.8117086
5530,Publics,44.5627183,4.7519325
5531,Queen's,40.75,-73.866667
55536,"Waikiki Beach",21.2763795,-157.8278237
5532,Canoes,42.651183,2.835096
5533,Populars,50.63948,5.68025
5534,Three's,-34.351501,18.8360029
5535,Four's,46.817548,3.718992
4761,"South Shore",41.7652778,-87.5658333
5536,Kaiser's,47.215922,10.3002348
5537,Rockpile,44.5610928,-105.5252806
5538,"Ala Moana",21.2918523,-157.8435654
28417,"Sand Island",21.3064413,-157.8778435
10848,"Ewa Beach",21.315556,-158.007222
10847,"Barbers Point",41.0491661,-85.0245506
10841,Kahuku,21.6802778,-157.9511111
10840,"Crouching Lion",21.5613889,-157.8666667
10838,"Popoia Island Kailua",21.3997051,-157.7204298
5540,Makapu'u,35.3130085,139.5353879
10837,"Sandy Beach",43.056389,-78.9599999
10814,"Honolua Bay",21.0139323,-156.6383817
10815,"Honokohau Bay",21.0232372,-156.6113195
10816,"Kahului Harbor",20.8988039,-156.466878
10813,Kanaha,21.1175,-156.7391667
10817,Ho'okipa,20.9336578,-156.3574037
108155,"Tavares Bay, Maui",20.7983626,-156.3319253
10819,"Honomanu Bay",20.8661111,-156.1680556
10820,"Hana Bay",20.7596957,-155.9824196
10812,Rainbows,53.5159975,-2.3318667
5528,"Lahaina Harbor - Breakwall",20.8783333,-156.6825
10809,Olowalu,20.7946941,-156.5968072
7443,"Ma'alaea Harbor",20.7910965,-156.5116185
10810,"The Cove",30.7731945,-98.4618903
5521,Dumps,70.1131325,-143.6218458
10811,"La Perouse Bay",20.5979905,-156.4204539
4763,Kawaihae,20.0352881,-155.8281882
10824,"Hapuna Bay",19.9938296,-155.8285685
10823,Pinetrees,51.8826509,-2.0611444
4762,Banyans,-20.5833333,166.2666667
10825,Magics,51.194322,-3.123192
13830,"Kahalu'u Bay",19.5833333,-155.9711111
13827,Kolekole,20.7105556,-156.2591667
10822,Honoli'i,19.7580995,-155.0909585
13828,Pohoiki,19.4608333,-154.8469444
10826,"South Point",38.4178597,-82.5862699
10857,"Manele Bay",20.7434703,-156.8968605
10858,"Lopa Beach",20.8055556,-156.8119443
10860,Pohakuloa,20.8013889,-156.5505556
10851,"Halawa Bay",21.1629709,-156.7322683
10854,Kalaupapa,21.1893014,-156.9818053
10853,Kawa,17.0885228,96.4596676
10855,"Kepuhi Bay",21.1911111,-157.2522222
10856,"Halena Beach",21.0916667,-157.2333333
10852,"Kaunakakai (The Wharf)",21.0825399,-157.0273698
58604,"San Antonio Del Mar - 1",-33.6176862,-71.622643
14160,"Baja Malibu",32.417678,-117.095221
58605,"Marisol North Point",27.2970239,-80.2954897
58606,Marisol,33.6080145,-117.8233326
6090,"Rosarito Beach",32.342222,-117.056111
58607,Renes,52.08501,5.49283
58777,Alfonsos,41.7175049,0.1187037
58779,Calafia,32.4815918,-116.8586497
58781,"El Morro Point (K37.5)",27.3060921,-80.3000983
58782,K-38,-18.654241,-64.1319977
58783,K-40,28.9297914,48.186671
58784,"Rancho Santini",32.5118832,-116.8798636
58785,"Las Gaviotas",34.4044801,-119.7460138
58787,"Primo Tapia",32.2235589,-116.9168091
58788,Rauls,43.2061179,-89.5762469
58790,Dunes,42.7011235,-73.8624893
58791,"Halfway House",35.58972,-118.95944
58792,"Campo Lopez (K-55)",37.6186975,-1.5776447
58794,"K-55 1/2",32.4572608,-91.484617
58795,Alisitos,32.1333389,-116.8829363
58796,"La Fonda",31.5730475,-106.2537067
58797,"La Mision",-40.5631416,-73.1660536
58798,"La Salina",6.13056,-72.3378
58800,"El Paso",31.7775757,-106.4424559
6089,Salsipuedes,-31.1499996,-64.3166809
6088,"San Miguel",32.715738,-117.1610838
58836,3Ms,35.1948458,136.9334108
58839,"California Trailer Park",33.7631885,-117.4901809
58840,"Ensenada Beaches",26.345078,-80.185166
58842,"Boca De Santo Tomas",28.443861,-16.297114
58844,"Lighthouse (Punta San Jose)",37.3382082,-121.8863286
58845,"Punta Cabras",32.5063287,-116.9178643
58847,K-181,18.378854,-66.0244867
58849,"San Antonio Del Mar - 2",-33.6177169,-71.6226499
58850,"Cabo Colonet",31.8926565,-116.5661851
6920,Bamburgh,55.607884,-1.713559
50526,"Beadnell Bay",55.539095,-1.6257724
6919,"Embleton Bay",55.5003526,-1.6069502
6918,Alnmouth,55.386945,-1.611864
50527,"Blyth Beach",-35.1375518,138.4874309
50528,"Whitley Bay",55.046389,-1.4512989
50529,"Tynemouth - Longsands",55.0278955,-1.4273498
50530,"South Shields",54.999424,-1.427406
50531,"Seaton Carew",54.6607742,-1.1935112
50533,Redcar,54.5974636,-1.0779515
6915,Saltburn,57.699452,-4.141634
6917,Sandsend,54.503006,-0.671239
50534,"Whitby Beach",43.855299,-78.9541824
6921,Lynmouth,51.2312349,-3.8312548
50731,Coombesgate,-38.3116489,144.2908941
50732,"Woolacombe Bay",51.1737916,-4.2093881
6922,Putsborough,51.1405987,-4.2190569
13429,Saunton,51.1174168,-4.2056355
6923,Croyde,51.129983,-4.224413
50766,"Westward Ho",51.038862,-4.238105
50767,Sandymouth,50.8660692,-4.5374822
6924,Bude,50.826636,-4.543678
50861,"Widemouth Bay",50.789892,-4.55447
50862,"Crackington Haven",50.7408519,-4.63327
50863,"Trebarwith Strand",50.640987,-4.750873
50864,Polzeath,50.573134,-4.915697
50865,Trevone,50.541875,-4.974011
50866,Harlyn,50.538576,-4.996497
50867,Constantine,36.35,6.6
50868,Treyarnon,50.524289,-5.016473
50870,"Mawgan Porth",50.465351,-5.030466
6925,"Watergate Bay",50.4428738,-5.0552917
50871,Whipsiderry,50.4258696,-5.0534984
50872,Porth,51.613554,-3.407184
50873,"Lusty Gaze",50.4214737,-5.0639827
6926,"Fistral Beach",50.4203542,-5.0970587
50912,Crantock,50.400415,-5.110212
50914,"Holywell Bay",50.387523,-5.141777
50916,"Perran Sands",50.3587621,-5.1433131
6907,Perranporth,50.344434,-5.154444
6908,"Trevaunance Cove",50.3150264,-5.206478
50917,"Chaple Porth",51.6347507,-3.4176987
6909,Porthtowan,50.28,-5.240763
50918,Portreath,50.260642,-5.288665
6910,Godrevy,50.24339,-5.345431
6911,Porthmeor,50.179504,-5.59725
50919,Gwenvor,50.730805,-4.5765571
6912,Sennen,50.071338,-5.69498
6913,"Praa Sands",50.104548,-5.3856
6914,"Porthleven, Cornwall",50.085305,-5.315853
50920,Swanpool,-36.742859,145.9999639
50921,Falmouth,50.152571,-5.06627
50962,Wembury,50.320698,-4.077269
50963,Challaborough,50.2896829,-3.89429
50964,Bantham,50.278039,-3.868563
21417,"Kimmeridge Bay",50.610195,-2.1349918
25578,"Whitsand Bay",50.346776,-4.2875679
6947,"Hells Mouth",52.826908,-4.596655
6948,"Freshwater West",51.6600922,-5.0651168
6949,Llangennith,51.600446,-4.271032
6950,"Langland Bay",51.5654575,-4.0096252
6946,Aberavon,51.6034701,-3.8045237
49632,"Anse du Brick",49.6696579,-1.4847838
49633,Collignon,50.8692045,4.3760057
49634,Biville,49.613674,-1.822043
49635,Siouville,49.5507993,-1.8214255
49636,Dielette,49.5548885,-1.8548128
49637,Sciotot,49.50182,-1.844615
49638,"Le Rozel",49.485138,-1.828121
49640,Baubigny,46.969715,4.68394
49641,"Le Sillon",48.2829489,-4.5074383
49649,Trestraou,48.8142678,-3.4606504
49650,Locquirec,48.692623,-3.645083
49651,Dossen,46.6451036,8.1623494
49653,Kerlouan,48.645178,-4.365641
49654,Penfoul,48.5298371,-4.7472873
49655,"Le Gouerou",48.452259,-4.76914
49656,"Les Blancs Sablons",47.111202,2.401004
26881,"Ricks Reef",29.9825268,-90.2120706
26883,"Point Perfection",35.2785693,-81.0517333
26885,Ylig,13.38288,144.762405
